50以内九的倍数。	50以内八的倍数。	九	八	m
八乘以四	十七乘二	八	十七	m
中国几个港口	香港几个港口	中国	香港	LOC
电费异常投诉	水费异常增加	投诉	增加	v
沈阳到银川的火车票	沈阳到长春的火车票	银川	长春	LOC
新的怎么写	老的怎么写	新	老	a
迷你世界如何做娃娃机	迷你世界如何制作娃娃机	做	制作	v
郑州的特产是什么	新西兰的特产是什么	郑州	新西兰	LOC
都以组什么词	只以组什么词	都	只	d
怀孕能吃花案菜吗	怀孕能吃芹平菇吗	花案菜	芹平菇	nz
动力电池产量	动力电池厂家	产量	厂家	n
肇东市总人口是多少	美国总人口是多少	肇东市	美国	LOC
毛囊炎导致的脱发	毛囊炎造成的脱发	导致	造成	v
咳嗽吃什么药好的快	咳嗽吃什么药好得快	的	得	u
高尔夫运动员的英文	冰球运动员的英文	高尔夫	冰球	n
江西大还是日本大	加拿大大还是日本大	江西	加拿大	LOC
来月经能喝茶吗	来月经能喝茶么	吗	么	xc
白带清洁度差怎么办	白带清洁度高怎么办	差	高	a
阿娇有多高	阿娇有多矮	高	矮	a
顺丰广西到四川	顺丰广西到云南	四川	云南	LOC
胎儿头围偏小	胎儿头围越来越小	偏	越来越	d
治嗓子的方法	治疗脚的方法	嗓子	脚	n
怎样的课文	怎样的翻译	课文	翻译	n
内蒙身份证前6位	湖北身份证前6位	内蒙	湖北	LOC
北京到石家庄快递几天	北京到武汉快递几天	石家庄	武汉	LOC
西游记的名词	西游记的版本	名词	版本	n
价格不一样的成语	价格贵的成语	不一样	贵	a
怎样设置名片	怎样用相片	设置	用	v
方便的小吃	方便的甜点	小吃	甜点	n
郭麒麟是郭德纲的儿子吗	郭德纲是郭麒麟的爸爸吗	儿子	爸爸	n
世界十大毒枭排行榜	世界十大博彩排行榜	毒枭	博彩	n
假期都干了什么	假期都做了什么	干	做	v
苹果8怎么设置应用锁	苹果7怎么设置应用锁	8	7	m
怀孕能吃鳝鱼吗	怀孕能吃鳝鱼嘛	吗	嘛	xc
沈丘到滁州高铁	上海到滁州高铁	沈丘	上海	LOC
石家庄的公园有哪些	上海的公园有哪些	石家庄	上海	LOC
手机换屏怎么申请	手机换屏怎么算	申请	算	v
脑袋迷糊吐	头迷糊吐	脑袋	头	n
阴道出血有点疼	阴道出血很疼	有点	很	d
你和小威谁厉害	你和小威谁聪明	厉害	聪明	a
我要放屁英语怎么说	我要找工作英语怎么说	放屁	找工作	v
西安怎么上车牌	重庆怎么上车牌	西安	重庆	LOC
繁多的英语	单一的英语	繁多	单一	a
形容女生个子矮的词语	形容女生个子高的词语	矮	高	a
减肥可以吃火锅吗	减肥可以吃火锅么	吗	么	xc
低血压吃什么好得快	低血压吃什么好的快	得	的	u
为什么会咳嗽	为什么会失眠	咳嗽	失眠	v
脂肪肝可以当兵吗	脂肪肝可以恢复吗	当兵	恢复	v
皮肤发红是什么原因	眼睛发红是什么原因	皮肤	眼睛	n
40÷4的竖式计算	8÷4的竖式计算	40	8	m
合肥2020重点项目	长春2020重点项目	合肥	长春	LOC
零钱通怎么关闭?	零钱通怎么使用?	关闭	使用	v
如何做一个优秀的教练	如何做一个优秀的企业家	教练	企业家	n
逐渐的拼音	逐渐的近义词	拼音	近义词	n
温和反义词。	急躁反义词。	温和	急躁	a
经期能喝玫瑰花茶吗	经期能喝玫瑰花茶嘛	吗	嘛	xc
淮安市到长春市多少公里	成都到长春市多少公里	淮安市	成都	LOC
三门峡至太原火车时刻表	三门峡至石家庄火车时刻表	太原	石家庄	LOC
湖南到郑州	湖南到长沙	郑州	长沙	LOC
月经量比较多	月经量比较小	多	小	a
空腹吃水果好吗	空腹吃水果好么	吗	么	xc
湖南到衡阳多少公里	沈阳到衡阳多少公里	湖南	沈阳	LOC
重庆有多大面积和人口	南京有多大面积和人口	重庆	南京	LOC
痛风可以吃泡菜吗	痛风可以吃豆腐吗	泡菜	豆腐	nz
玉溪哪里的烧烤好吃	德州哪里的烧烤好吃	玉溪	德州	LOC
陕西简称是什么	宁夏简称是什么	陕西	宁夏	LOC
苏打水有什么作用	苏打水有什么成分	作用	成分	n
济南到溧阳高铁时刻表查询	济南到南昌高铁时刻表查询	溧阳	南昌	LOC
哈尔滨到新疆邮费	南昌到新疆邮费	哈尔滨	南昌	LOC
带有鸳鸯的诗句	带有鹤的诗句	鸳鸯	鹤	n
619÷5等于多少	20÷5等于多少	619	20	m
山西退住宿费	甘肃退住宿费	山西	甘肃	LOC
怀孕容易饿是男是女	怀孕容易渴是男是女	饿	渴	v
明星的名字	明星的照片	名字	照片	n
莘松八村房价	日本房价	莘松八村	日本	LOC
焚可以组成什么词	烧可以组成什么词	焚	烧	v
红赤豆怎么吃	红牛怎么使用	吃	使用	v
陕西到广西多远	陕西到天津多远	广西	天津	LOC
为什么oppoa8不能下载光遇	为什么oppoa8不能玩光遇	下载	玩	v
小腹疼痛怎么回事	小腹舒服怎么回事	疼痛	舒服	a
怎么辨别鸡蛋熟没熟	怎么区分鸡蛋熟没熟	辨别	区分	v
脸上红血丝特别严重怎么办	脸上红血丝特别明显怎么办	严重	明显	ad
小腿太短怎么办	小腿疼痛怎么办	太短	疼痛	a
胰腺炎可以吃黄瓜吗	胰腺炎可以吃水果吗	黄瓜	水果	n
栗子和草莓能一起吃吗	鸡蛋和草莓能一起吃吗	栗子	鸡蛋	n
重庆到泸沽湖自驾游攻略	重庆到长沙自驾游攻略	泸沽湖	长沙	LOC
颅脑损伤的定义	颅脑损伤的概念	定义	概念	n
山东著名的建筑有哪些	澳门著名的建筑有哪些	山东	澳门	LOC
血糖8.2可以恢复正常吗	血糖7可以恢复正常吗	8.2	7	m
支付宝怎么得到积分	支付宝怎么获取积分	得到	获取	v
辽宁回上海要隔离14天吗	江苏回上海要隔离14天吗	辽宁	江苏	LOC
广州哪里有蹦极	南昌哪里有蹦极	广州	南昌	LOC
商务谈判特征	商务谈判方法	特征	方法	n
形容手忙脚乱的比喻句	形容恐慌的比喻句	手忙脚乱	恐慌	a
为什么嘴巴总起泡	为什么嘴巴老是起泡	总	老是	d
南京天气如何?	兰州天气如何?	南京	兰州	LOC
眼睛歪怎么矫正	鼻子歪怎么矫正	眼睛	鼻子	n
快递广州到江西要多久	快递广州到郑州要多久	江西	郑州	LOC
一减根号三的平方	一减根号二的平方	三	二	m
重庆的造句	济南的造句	重庆	济南	LOC
我不知道我的游戏号是多少	我不知道我的身份证号是多少	游戏	身份证	n
月经来可以染头发吗	月经来可以做头发吗	染	做	v
来月经可以吃生蚝吗	来月经可以吃生蚝么	吗	么	xc
梦见很多手指头	做梦很多朋友	手指头	朋友	n
RAPPER是什么意思	rapper是什么意思	RAPPER	rapper	PER
便秘会导致痔疮吗	便秘会导致痔疮么	吗	么	xc
分母是十五的最简真分数的和	分母是10的最简真分数的和	十五	10	m
乌鲁木齐离婚律师哪个好	长春离婚律师哪个好	乌鲁木齐	长春	LOC
历史上姓杨的名人	历史上姓邰的名人	杨	邰	PER
杭州离贵州远吗	杭州离河南远吗	贵州	河南	LOC
黑咖啡可以减肥吗	黑咖啡可以减肥么	吗	么	xc
如何培养幼儿的秩序感	如何培养幼儿的语言	秩序感	语言	n
怎么开通微信红包	怎么办理微信红包	开通	办理	v
漯河到衡阳的火车票	重庆到衡阳的火车票	漯河	重庆	LOC
全球人口第一	世界人口第一	全球	世界	n
月子期间可以吃黄瓜吗	月子期间可以吃牛奶吗	黄瓜	牛奶	n
胃疼可以吃水果吗	胃疼可以吃水果嘛	吗	嘛	xc
成都到南充汽车票价	成都到重庆汽车票价	南充	重庆	LOC
什么的目光	什么得目光	的	得	u
月经干净后第一天会排卵吗	月经干净后第一天会怀孕吗	排卵	怀孕	v
客厅用英语怎么说	客厅用英语怎么读	说	读	v
昆明监狱地址	成都监狱地址	昆明	成都	LOC
快手的意思	内行人的意思	快手	内行人	n
兴义至昆明火车票	兴义至东莞火车票	昆明	东莞	LOC
459÷3等于多少	0÷3等于多少	459	0	m
减肥做哪些运动最有效	减肥做哪些运动好	最有效	好	a
什么东西的	什么味道的	东西	味道	n
收废品怎么喊	收废品怎么称呼	喊	称呼	v
美团外卖如何取消自动续费	美团外卖如何解除自动续费	取消	解除	v
袖是什么生肖	袖是什么意思	生肖	意思	n
银川人口净流入	昆明人口净流入	银川	昆明	LOC
吃了避孕药4个小时后吐了	吃了避孕药6小时后吐了	4个	6	m
关于阅读的励志句子	关于阅读的励志文字	句子	文字	n
姨妈只有两天量少	姨妈只有两天量多	少	多	a
处女膜破了会一直流血	处女膜破了会不流血	一直	不	d
小米游戏中心登陆失败	小米游戏中心安装失败	登陆	安装	v
来例假可以吃橘子吗	来例假可以吃橘子么	吗	么	xc
尿道疼是怎么回事	阴道痒是怎么回事	疼	痒	a
喉咙里好像有异物感	喉咙里总是有异物感	好像	总是	d
白掌怎么爆盆	白掌怎么写	爆盆	写	v
婴儿为什么会哭醒	小孩子为什么会哭醒	婴儿	小孩子	n
世界上真的有龙吗?	世界上真的有龙嘛?	吗	嘛	xc
怀孕能吃海带吗	怀孕能吃羊奶吗	海带	羊奶	n
如何把照片像素调高	如何把照片像素调小	高	小	a
蠵龟多少钱一只	鸡多少钱一只	蠵龟	鸡	n
郑州五一天气适合穿什么衣服	西安五一天气适合穿什么衣服	郑州	西安	LOC
芳纶的密度	芳纶的比重	密度	比重	n
黄瓜能不能生吃	黄瓜可以生吃	能不能	可以	v
抖音伪娘排行榜	抖音电影排行榜	伪娘	电影	n
世界上最著名的地方是什么	世界上最神奇的地方是什么	著名	神奇	a
雨量怎么读	剂量怎么算	读	算	v
小龙虾是怎么游的	小龙虾是怎么死的	游	死	v
辛勤的例子	努力的例子	辛勤	努力	a
秦始皇的民族	秦始皇的儿子	民族	儿子	n
白癜风能吃竹笋吗	白癜风能吃竹笋么	吗	么	xc
冬瓜怎么做	面条怎么做	冬瓜	面条	n
心跳过快什么原因引起的	心跳过慢什么原因引起的	快	慢	a
什么是爱	什么是牵挂	爱	牵挂	vn
吃地瓜的搞笑说说	吃蛋糕的搞笑说说	地瓜	蛋糕	n
茶杯犬的好处	茶杯犬的优点	好处	优点	n
顺丰快递送货上门要钱吗	顺丰快递送货上门收费吗	要钱	收费	v
希望事情越来越好的词语	希望事情顺利的词语	越来越好	顺利	a
宜昌至台州动车时刻表	上海至台州动车时刻表	宜昌	上海	LOC
钡餐检查多少钱	胸部检查多少钱	钡餐	胸部	n
过敏性皮炎能吃牛肉吗	过敏性皮炎能吃牛肉么	吗	么	xc
南京行政拘留关在哪里	合肥行政拘留关在哪里	南京	合肥	LOC
童鞋是什么意思	翻译是什么意思	童鞋	翻译	n
补钙的药物	补钙的食品	药物	食品	n
甘肃离四川有多远	甘肃离内蒙有多远	四川	内蒙	LOC
30的3倍是多少	2的3倍是多少	30	2	m
生菜如何保存	生菜如何储藏	保存	储藏	v
虎牙和斗鱼哪个厉害	虎牙和斗鱼哪个更好	厉害	更好	a
83×55	83×80	55	80	m
诗歌摘抄本怎么画	诗歌摘抄本怎么做	画	做	v
胃溃疡可以吃乌鱼吗	胃溃疡可以吃巧克力吗	乌鱼	巧克力	n
牙齿敏感怎么办	牙齿麻木怎么办	敏感	麻木	a
邓州到宝鸡火车时刻表	邓州到济南火车时刻表	宝鸡	济南	LOC
瑞安到凯里汽车	瑞安到石家庄汽车	凯里	石家庄	LOC
许昌到哈尔滨	许昌到重庆	哈尔滨	重庆	LOC
经期可以喝桂圆红枣茶吗	经期可以喝桂圆红枣茶嘛	吗	嘛	xc
去郴州的高铁	去重庆的高铁	郴州	重庆	LOC
我是不是你最疼爱的人	我是不是你最看重的人	疼爱	看重	v
有没有什么软件可以上传视频	有没有什么软件可以下载视频	上传	下载	v
煮熟牛肉需要多长时间	烧牛肉需要多长时间	煮熟	烧	v
耳钉多久能恢复	耳洞多久能换	恢复	换	v
一升等于多少千克	一平方米等于多少公顷	千克	公顷	q
特别的音节	普通的音节	特别	普通	a
邵东到都匀高铁时刻表	邵东到南昌高铁时刻表	都匀	南昌	LOC
泡脚可以去湿气吗	泡脚可以去湿气嘛	吗	嘛	xc
快的篆书写法	灵的篆书写法	快	灵	a
白醋可以洗脸吗	白醋可以洗脸么	吗	么	xc
智齿没长出来能拔吗	智齿没长出来能拔么	吗	么	xc
怎么关闭日程提醒	怎么关闭语音提示	日程	语音	n
3年级用什么笔	5年级用什么笔	3	5	m
式的繁体字怎么写的	典的繁体字怎么写的	式	典	n
西安的西南方向有哪些城市	南京的西南方向有哪些城市	西安	南京	LOC
食物中毒的症状	食物中毒得症状	的	得	u
小度小度密码是什么	小度小度密码是多少	什么	多少	r
760除以8的竖式怎么写	760除以7的竖式怎么写	8	7	m
什么时候开奖	彩票中奖	什么时候	彩票	n
25除以25	25除以五	25	五	m
黑龙江到淮南快递几天	广东到淮南快递几天	黑龙江	广东	LOC
套索工具怎么撤回	套索工具怎么取消	撤回	取消	v
油豆皮怎么炒	油麦菜怎么做	炒	做	v
世界上最聪明的奥特曼	世界上最帅的奥特曼	聪明	帅	a
宫颈炎能痊愈吗	胃炎能怀孕吗	痊愈	怀孕	v
什么是万人	什么是新闻	万人	新闻	n
乳房有点疼是怎么回事	乳房有点痒是怎么回事	疼	痒	a
无需vip的软件	有没有vip的软件	无需	有没有	v
厦门地理位置	菏泽地理位置	厦门	菏泽	LOC
气管疼是冠状病毒吗	气管不舒服是冠状病毒吗	疼	不舒服	a
怎样教宝宝说话	怎样交宝宝说话	教	交	v
水果糖什么意思	这句话什么意思	水果糖	这句话	n
几加几等于15填质数	几加几等于60填质数	15	60	m
脂肪肝能吃猪肉吗	脂肪肝能吃奶粉吗	猪肉	奶粉	n
如何卸载安装包	怎么卸载安装包	如何	怎么	r
如何添加社保人员	如何添加团队人员	社保	团队	n
月经期可以敷面膜吗	月经期可以肤面膜吗	敷	肤	v
浙江的专科大学	海南的专科大学	浙江	海南	LOC
双流机场属于哪个区	中国属于哪个区	双流机场	中国	LOC
甲胎蛋白逐渐升高	甲胎蛋白忽然升高	逐渐	忽然	d
4除以17等于多少	4除以8等于多少	17	8	m
负一的负一次方等于多少?	负一的负一次方是多少?	等于	是	v
怀孕能吃蚬子吗	怀孕能吃蚬子么	吗	么	xc
狗狗多大打疫苗	猫咪多大打疫苗	狗狗	猫咪	n
厦门是不是一线城市	北京是不是一线城市	厦门	北京	LOC
商丘到泰州火车时刻表	商丘到哈尔滨火车时刻表	泰州	哈尔滨	LOC
开启语音功能	退出语音功能	开启	退出	v
范丞丞生日	范丞丞作品	生日	作品	n
冬瓜和海鱼能一起吃吗	冬瓜和蒜能一起吃吗	海鱼	蒜	n
形容人聪明的英语	形容人愚蠢的英语	聪明	愚蠢	a
梦见进入鬼市	梦见进入厕所	鬼市	厕所	n
OPPO最好的手机是什么手机	oppo最好的手机是什么手机	OPPO	oppo	ORG
鱿鱼须怎么洗	鱿鱼要怎么洗	须	要	v
来月经可以吃龙眼吗	来月经可以吃牛奶吗	龙眼	牛奶	n
信用卡怎么更换	银行卡怎么玩	更换	玩	v
河南职工住院报销比例	甘肃职工住院报销比例	河南	甘肃	LOC
嘉庆皇帝什么时候继位的	嘉庆皇帝什么时候登基的	继位	登基	v
快手怎么屏蔽朋友	快手怎么加朋友	屏蔽	加	v
来例假可以喝酸奶吗	来例假可以喝酸奶么	吗	么	xc
月经前一星期流褐色的血	月经前几天流褐色的血	一星期	几天	m
如何开启隐藏功能	怎么开启隐藏功能	如何	怎么	r
芒果和木瓜能在一起吃吗	芒果和咖啡能在一起吃吗	木瓜	咖啡	n
小孩能不能喝甜酒	小孩可以喝甜酒	能不能	可以	v
540除以五	540除以四	五	四	m
月经期间可以吃雪蛤吗	月经期间可以吃雪蛤嘛	吗	嘛	xc
餐后2小时血糖正常值	餐后6小时血糖正常值	2	6	m
尘肺病用英语怎么说	尘肺病用英语怎么读	说	读	v
山楂和龟苓膏可以一起吃吗	山楂和鸡蛋可以一起吃吗	龟苓膏	鸡蛋	n
吴川市到广州多少公里	吴川市到南宁多少公里	广州	南宁	LOC
跑步腿会粗吗	跑步腿会粗嘛	吗	嘛	xc
深圳寺庙有哪些	香港寺庙有哪些	深圳	香港	LOC
黑龙江临近的城市	海南临近的城市	黑龙江	海南	LOC
如何测自己的肤色	如何看自己的肤色	测	看	v
成龙带的什么眼镜	成龙戴的什么眼镜	带	戴	v
这是什么动漫的	这是什么版本的	动漫	版本	n
梦见自己在做饭	梦见自己在炒菜	做饭	炒菜	v
东莞到淮安多少公里	东莞到珠海多少公里	淮安	珠海	LOC
梦见床单坏了什么意思	梦见眼睛坏了什么意思	床单	眼睛	n
执业医师资格证怎么补办	执业医师资格证怎么查询	补办	查询	v
为什么女人比男人矮	为什么女人比男人厉害	矮	厉害	a
西安租房投诉电话	天津租房投诉电话	西安	天津	LOC
很难见到的字	很难找的字	见到	找	v
我可以跟你聊天吗	能跟你聊天吗	我可以	能	v
怎么快速猜字谜	怎么快速读	猜字谜	读	v
吃消炎药会拉肚子吗	吃鱼会拉肚子吗	消炎药	鱼	n
尼泊尔是那个国家	圭亚那是那个国家	尼泊尔	圭亚那	LOC
孕妇可以吃松子吗	孕妇可以吃牛奶吗	松子	牛奶	n
生理期可以爬楼梯吗	月经期可以洗澡吗	爬楼梯	洗澡	v
试题难度怎么描述	试题难度怎么计算	描述	计算	v
如何判断安全	如何避免安全	判断	避免	v
朝晖路属于哪个区	中国属于哪个区	朝晖路	中国	LOC
环境保护的地位	环境保护的宗旨	地位	宗旨	n
怎么才能长胖	怎么才能长瘦	胖	瘦	a
小龙虾怎么清洗	小龙虾怎么做好	清洗	做好	v
历史上姓翟的名人有哪些	历史上姓徐的名人有哪些	翟	徐	PER
最大的棘龙	最大的文字	棘龙	文字	n
填诗词的软件	填表格的软件	诗词	表格	n
新加坡到泰国多少公里	香港到泰国多少公里	新加坡	香港	LOC
电动牙刷要用牙膏吗	电动牙刷要用牙膏么	吗	么	xc
四川有什么派	安徽有什么派	四川	安徽	LOC
关于动物的现代诗	关于爱情的现代诗	动物	爱情	n
不胫而走释义	流传释义	不胫而走	流传	v
吃坏肚子怎么办	吃辣肚子怎么办	坏	辣	a
怎么才能更新手机	怎么才能更新系统	手机	系统	n
钙与乙醇反应	钙与硅反应	乙醇	硅	n
舞蹈的种类	舞蹈得种类	的	得	u
教师基本工作量	教师基本要求	工作量	要求	n
喉咙突然很甜	喉咙突然有点甜	很	有点	d
灯片怎么更换	芯片怎么看	更换	看	v
什么是纳米材料?	什么是英语?	纳米材料	英语	n
走之旁的形声字有哪些	走之旁的词有哪些	形声字	词	n
来月经有血块正常吗	来月经有血块严重吗	正常	严重	a
当下如何才能遇到自己喜欢的人	未来如何才能遇到自己喜欢的人	当下	未来	TIME
较胖的英文	较新的英文	胖	新	a
赣州到揭阳的火车时刻表	南昌到揭阳的火车时刻表	赣州	南昌	LOC
华中西湖在哪	江南西湖在哪	华中	江南	LOC
多肉书籍推荐	多肉店推荐	书籍	店	n
治疗脚气挂什么科室	治疗癫痫挂什么科室	脚气	癫痫	n
女孩子什么时候分泌乳汁	女孩子什么时候有乳汁	分泌	有	v
18和42的最大公因数是什么	18和1的最大公因数是什么	42	1	m
在地板上用英语怎么翻译	在地板上用英语怎么写	翻译	写	v
刮痧多久刮一次	刮痧多久挂一次	刮	挂	v
沈阳至海拉尔	沈阳至广州	海拉尔	广州	LOC
苹果有几个麦克风	苹果有几个版本	麦克风	版本	n
怎样治疗恐惧症	怎样摆脱疑病症	治疗	摆脱疑	v
天津至深圳多少公里	福州至深圳多少公里	天津	福州	LOC
梦见竹筐是什么意思	梦见小蛇是什么意思	竹筐	小蛇	n
路由器怎么禁用端口	路由器怎么限制端口	禁用	限制	v
全国有多少姓曹的	全国有多少姓胡的	曹	胡	PER
名副其实的意思是什么	精疲力竭的意思是什么	名副其实	精疲力竭	a
江米和鸡蛋能同时吃吗	肉和鸡蛋能同时吃吗	江米	肉	n
怎么导入电子发票	怎么找电子发票	导入	找	v
宁国到巢湖的火车时刻表	上海到巢湖的火车时刻表	宁国	上海	LOC
怎样删除电脑弹出的广告	怎样去掉电脑弹出的广告	删除	去掉	v
把照片删了	把王者删了	照片	王者	n
鱼肉汁怎么做	牛肉汁怎么炖	做	炖	v
温柔的反义词	温柔的声音	反义词	声音	n
如何破译wifi	如何打开wifi	破译	打开	v
watch删除应用	watch卸载应用	删除	卸载	v
a2驾驶证怎么审证	a2驾驶证怎么换	审证	换	v
安徽500强企业名单	山西500强企业名单	安徽	山西	LOC
古代著名的锁匠	古代有名的作家	锁匠	作家	n
314×50等于多少	314×2等于多少	50	2	m
3--6等于多少	3--3等于多少	6	3	m
南京五塘新村房价	南京南京房价	五塘新村	南京	LOC
贵阳到广州的高铁票	天津到广州的高铁票	贵阳	天津	LOC
广州哪些公园好玩	洛阳哪些公园好玩	广州	洛阳	LOC
鼻子上的痘印怎么去掉	鼻子上的疤怎么去掉	痘印	疤	n
广州属于那里	西安属于那里	广州	西安	LOC
药流后多少天可以出门	药流后多少天可以上班	出门	上班	v
如何更改excel数字格式	如何调整excel数字格式	更改	调整	v
红烧肉菜谱	蛋卷菜谱	红烧肉	蛋卷	nz
宪法的功能是什么	宪法的性质是什么	功能	性质	n
乌鲁木齐到哈尔滨机票多少钱	拉萨到哈尔滨机票多少钱	乌鲁木齐	拉萨	LOC
浙江和重庆距离多远	浙江和江西距离多远	重庆	江西	LOC
聚拢。近义词。	集合。近义词。	聚拢	集合	v
15楼蚊子能飞上来吗	8楼蚊子能飞上来吗	15	8	m
地瓜怎么吃好吃	芋头怎么吃好吃	地瓜	芋头	n
蔓越莓的功效与作用	蔓越莓得功效与作用	的	得	u
自我介绍英文短语	自我介绍英文词组	短语	词组	n
土豆怎么做好吃	鸡蛋羹怎么做	土豆	鸡蛋羹	n
三亚有水果批发市场吗	齐齐哈尔有水果批发市场吗	三亚	齐齐哈尔	LOC
剖腹产多久能染发	剖腹产多久能吹风	染发	吹风	v
丽江离重庆有多远	丽江离南宁有多远	重庆	南宁	LOC
最流行的歌曲	最流行的音乐	歌曲	音乐	n
晚上吃酸奶好吗	晚上吃酸奶胖吗	好	胖	a
梦见跟死去的人说话	梦见跟死去的人见面	说话	见面	v
你知道肖战和王一博吗	你认识肖战和王一博吗	知道	认识	v
昆明的电影院	长沙的电影院	昆明	长沙	LOC
喝酒会推迟例假吗	喝酒会推迟月经吗	例假	月经	n
孕妇怎么建档	夫妇怎么写	建档	写	v
消防车怎么叠	消防车怎么过	叠	过	v
南京到福建	南京到天津	福建	天津	LOC
徐州离义乌有多少公里	徐州离深圳有多少公里	义乌	深圳	LOC
喝中药能喝酒吗	喝中药能减肥吗	喝酒	减肥	v
抗过敏喷雾剂	抗过敏奶粉	喷雾剂	奶粉	n
一分等于多少秒	一米等于多少平方米	秒	平方米	q
1楼到5楼多少米	1楼到3楼多少米	5	3	m
猫多久拉粑粑	猫多久拉大便	粑粑	大便	n
豆腐适合减肥吃吗	香蕉适合减肥吃吗	豆腐	香蕉	n
什么是课程建设	什么是品牌建设	课程	品牌	n
济阳有啥好玩的景点	日本有啥好玩的景点	济阳	日本	LOC
怎样设置名片	怎样打印相片	设置	打印	v
什么蔬菜可以燃脂	什么油可以燃烧	蔬菜	油	n
吃榴莲会怎么样	吃香蕉会怎么样	榴莲	香蕉	n
9950约等于多少	1约等于多少	9950	1	m
宿迁到北京有多少公里	宿迁到昆明有多少公里	北京	昆明	LOC
一亿日元等于多少人民币	一美元是多少人民币	等于	是	v
去珠海坐什么车方便	去重庆坐什么车方便	珠海	重庆	LOC
三文鱼怎么煮汤	三文鱼怎么炖汤	煮	炖	v
梦见削好的菠萝	梦见削好的苹果	菠萝	苹果	n
现在广州可以回安徽吗	现在广州可以回河南吗	安徽	河南	LOC
小孩能吃榴莲吗	小孩能吃榴莲嘛	吗	嘛	xc
描写夏天美好的词语	形容夏天美好的词语	描写	形容	v
一美元等于多少欧元	三万日元等于多少人民币	欧元	人民币	nz
10和12公倍数	8和12公倍数	10	8	m
彩超对胎儿有影响吗	彩超对孕妇有影响吗	胎儿	孕妇	n
晋能集团工资	晋能集团待遇	工资	待遇	n
能不能不能不能	能不能充电	不能不能	充电	v
食物变成粪便	食物变成屎	粪便	屎	n
三星手机账号怎么退	三星手机账号怎么删除	退	删除	v
来例假可以吃甘草片吗	来月经可以吃甘草片吗	例假	月经	n
电饭锅容量	电饭锅大小	容量	大小	n
西安职工医保报销比例	天津职工医保报销比例	西安	天津	LOC
时空猎人如何切换账号	时空猎人如何注册账号	切换	注册	v
月经后喝四物汤	月经后吃四物汤	喝	吃	v
千真万确的拼音	千真万确的近义词	拼音	近义词	n
乌龟怎么判断公母	乌龟怎么判断雄雌	公母	雄雌	n
初学者怎么玩滑轮	初学者怎么玩电脑	滑轮	电脑	n
放松的英语	放松的音乐	英语	音乐	n
狗粮猫能吃吗	狗粮猫能吃么	吗	么	xc
什么水果对心脑血管有益	什么水果对心脑血管好	有益	好	a
跳绳能不能	跳绳适合	能不能	适合	v
英国的国宝动物是什么	加拿大的国宝动物是什么	英国	加拿大	LOC
怎么能确定别人的位置	怎么能知道别人的位置	确定	知道	v
为什么不可以弄提示音	我不可以弄提示音	为什么	我	r
北京朝阳区离天安门远吗	北京朝阳区离天安门近吗	远	近	a
衡水到湖北襄阳多少公里	安徽到湖北襄阳多少公里	衡水	安徽	LOC
怎么样才能离开一个人	怎么样才能挽回一个人	离开	挽回	v
微软的CEO	微软的代码	CEO	代码	n
香港哪些地区	中国哪些地区	香港	中国	LOC
赤峰2030年规划	广州2030年规划	赤峰	广州	LOC
照顾的短语	顾的翻译	短语	翻译	n
小米三恢复出厂设置	小米3恢复出厂设置	三	3	m
孕酮小于0.2是什么意思	孕酮小于1是什么意思	0.2	1	m
怎么自制袜子	怎么看袜子	自制	看	v
怀孕能吃胜瓜吗	怀孕能吃起司吗	胜瓜	起司	n
怎样让小孩学好拼音	怎样让小孩学好英语	拼音	英语	n
眼睛痛牙疼头疼是怎么回事	眼睛疼牙疼头疼是怎么回事	痛	疼	a
锻炼后为什么要补充蛋白质	训练后为什么要补充蛋白质	锻炼	训练	v
川菜怎么做	鱼香肉丝怎么做	川菜	鱼香肉丝	nz
女人幼稚的表现	女人老练的表现	幼稚	老练	a
发愁的反义词	发愁的拼音	反义词	拼音	n
怎样养护胃肠道	怎样保护电脑	胃肠道	电脑	n
梦见女生死了	梦见丈夫死了	女生	丈夫	n
浙江的专科大学	内蒙古的专科大学	浙江	内蒙古	LOC
形容穷的歇后语	形容一干二净的歇后语	穷	一干二净	a
贵州2019中考录取分数线	青海2019中考录取分数线	贵州	青海	LOC
兰州的面积	长沙的面积	兰州	长沙	LOC
长沙到运城多少公里	福州到运城多少公里	长沙	福州	LOC
中国有哪些画家?	中国有哪些学校?	画家	学校	n
脂肪肝可以当兵吗	脂肪肝可以当兵么	吗	么	xc
可以上门服务吗	有上门服务吗	可以	有	v
河南管辖城市	陕西管辖城市	河南	陕西	LOC
精油可以护肤吗	酒精可以做吗	护肤	做	v
电子锁怎么关	电子锁怎么拆	关	拆	v
肾炎的症状	肾炎得症状	的	得	u
海南第一大城市	吉林第一大城市	海南	吉林	LOC
人杰地灵什么意思啊	乖巧什么意思啊	人杰地灵	乖巧	a
广东 电价	海南 电价	广东	海南	LOC
鲳鱼可以蒸吗	鳙鱼可以吃吗	蒸	吃	v
狰狞的近反义词	凶悍的近反义词	狰狞	凶悍	a
什么颜色的钱夹招财	什么颜色的腰包招财	钱夹	腰包	n
真我手机是oppo的吗	真我手机算oppo的吗	是	算	v
胸上有白斑	鼻上有白斑	胸	鼻	n
心愿卡怎么做最漂亮	心愿卡怎么做最简单	漂亮	简单	a
华为手机哪一款性价比超高	华为手机哪一款性价比比较好	超高	较好	a
